"kingdom","kingdomKey","phylum","phylumKey","class","classKey","order","orderKey","family","familyKey","genus","genusKey","species","speciesKey"
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Papaipema",1777971,"Papaipema baptisiae",1778033
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Tachinidae",6918,"Archytas",1461550,"Archytas apicifer",1461706
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Retinia",1738881,"Retinia gemistrigulana",1738888
"Animalia",1,"Arthropoda",54,"",NULL,"Araneae",1496,"Linyphiidae",3415,"Scironis",2136764,"Scironis tarsalis",2136766
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Syrphidae",6920,"Tropidia",1542171,"Tropidia quadrata",5071713
"Animalia",1,"Platyhelminthes",108,"Cestoda",144,"Bothriocephalidea",7795406,"Triaenophoridae",5955,"Eubothrium",4344971,"Eubothrium crassum",4344973
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Gelechiidae",3553,"Metzneria",1848843,"Metzneria lappella",1848864
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Extrakunia",1777956,"Extrakunia comstocki",1777967
"Animalia",1,"Arthropoda",54,"Insecta",216,"Plecoptera",787,"Perlidae",7223,"Acroneuria",2005101,"Acroneuria abnormis",2005130
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Buprestis",1049529,"Buprestis consularis",6003720
"Animalia",1,"Chordata",44,"Aves",212,"Piciformes",724,"Picidae",9333,"Colaptes",2478232,"Colaptes auratus",2478259
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Crambidae",8841,"Diacme",1880271,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Olethreutes",1742061,"Olethreutes clavana",1742249
"Animalia",1,"Arthropoda",54,"Insecta",216,"Orthoptera",1458,"Tettigoniidae",3991,"Scudderia",1694374,"Scudderia curvicauda",5097633
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Tachinidae",6918,"Juriniopsis",1472780,"Juriniopsis adusta",1472787
"Animalia",1,"Arthropoda",54,"Trilobita",9273948,"Proetida",9442527,"Dimeropygidae",4637695,"Dimeropyge",4637525,"Dimeropyge clintonensis",8659681
"Animalia",1,"Mollusca",52,"Gastropoda",225,"",NULL,"Lymnaeidae",2852,"Galba",2291335,"Galba obrussa",7749058
"Animalia",1,"Arthropoda",54,"Ostracoda",353,"",NULL,"Leperditiidae",3255010,"Schmidtella",3255093,"Schmidtella crassimarginata",7506003
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Apidae",4334,"Ceratina",1341198,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Plecoptera",787,"Capniidae",9386,"Allocapnia",2002116,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Orthoptera",1458,"Gryllidae",5925,"Oecanthus",1699510,"Oecanthus niveus",1720916
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Crambodes",1791678,"Crambodes talidiformis",1791680
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Curculionidae",4239,"Larinus",1183651,"Larinus obtusus",1183688
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Geometridae",6950,"Mesoleuca",5144176,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Chlaenius",4988973,"Chlaenius tricolor",4988986
"Animalia",1,"Chordata",44,"Aves",212,"Passeriformes",729,"Parulidae",5263,"Setophaga",2489984,"Setophaga petechia",7341834
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Noctua",1789671,"Noctua pronuba",1789695
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Bembidion",1035920,"Bembidion cordatum",1036159
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Geometridae",6950,"Plagodis",1959888,"Plagodis pulveraria",1959919
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Halictidae",7908,"Sphecodes",1351262,"Sphecodes coronus",5042525
"Animalia",1,"Arthropoda",54,"Insecta",216,"Odonata",789,"Gomphidae",4486,"Gomphurus",1425577,"Gomphurus fraternus",1425586
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Poecilus",7927877,"Poecilus chalcites",7693051
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Pyrochroidae",4756,"Dendroides",1045156,"Dendroides concolor",6947192
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Aethes",1738265,"Aethes atomosana",5102693
"Animalia",1,"Brachiopoda",110,"Rhynchonellata",210,"",NULL,"Dolerorthidae",4870358,"Hesperorthis",4870365,"Orthis costalis",9308083
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Conopidae",7298,"Physoconops",1569199,"Physoconops obscuripennis",1569309
"Animalia",1,"Arthropoda",54,"Insecta",216,"Odonata",789,"Gomphidae",4486,"Hylogomphus",4798968,"Hylogomphus adelphus",10722387
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Crambidae",8841,"Anageshna",1878808,"Anageshna primordialis",1878810
"Animalia",1,"Arthropoda",54,"",NULL,"Araneae",1496,"Salticidae",5644,"Phidippus",2176168,"Phidippus audax",5173257
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Hydraenidae",7829,"Hydraena",1039107,"Hydraena pensylvanica",6004790
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Curculionidae",4239,"Corthylus",1213519,"Corthylus columbianus",5017333
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hemiptera",809,"Nabidae",7891,"Nabis",2020976,"Nabis roseipennis",2021000
"Animalia",1,"Arthropoda",54,"",NULL,"Opiliones",907,"Phalangiidae",3253416,"Odiellus",3253418,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Halictidae",7908,"Agapostemon",5042846,"",NULL
"Animalia",1,"Chordata",44,"Mammalia",359,"Chiroptera",734,"Vespertilionidae",9368,"Myotis",2432384,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Gracillariidae",5487,"Phyllocnistis",8057237,"Phyllocnistis liriodendronella",1749629
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Polia",1776299,"Polia nimbosa",5110723
"Animalia",1,"Arthropoda",54,"Trilobita",9273948,"Phacopida",9513947,"Cheiruridae",3266812,"Sphaerocoryphe",4633093,"",NULL
"Animalia",1,"Arthropoda",54,"Trilobita",9273948,"Harpetida",9804531,"Harpetidae",3266941,"Hibbertia",3266900,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Enargia",1770123,"Enargia fausta",9148810
"Animalia",1,"Mollusca",52,"Bivalvia",137,"Unionida",9301143,"Unionidae",3461,"Lampsilis",2288131,"Lampsilis cardium",2288163
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Pieridae",5481,"Pieris",7236092,"Pieris napi",1920494
"Animalia",1,"Chordata",44,"Reptilia",358,"Squamata",715,"Colubridae",6172,"Pantherophis",2455614,"Pantherophis alleghaniensis",7453543
"Animalia",1,"Chordata",44,"Mammalia",359,"Rodentia",1459,"",NULL,"",NULL,"",NULL
"Animalia",1,"Chordata",44,"Aves",212,"Passeriformes",729,"Cardinalidae",9285,"Piranga",2488483,"Piranga rubra",2488485
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Coccinellidae",7782,"Hyperaspis",8381087,"Hyperaspis undulata",4990071
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Syrphidae",6920,"Melanostoma",1533169,"Melanostoma mellinum",5766554
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Pyrochroidae",4756,"Pedilus",1045158,"Pedilus lugubris",1045159
"Animalia",1,"Chordata",44,"Mammalia",359,"Rodentia",1459,"Muridae",5510,"Rattus",2439223,"Rattus norvegicus",2439261
"Animalia",1,"Arthropoda",54,"Trilobita",9273948,"Corynexochida",9556384,"Illaenidae",3266655,"Thaleops",4636959,"Thaleops longispina",8569621
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Sesiidae",5340,"Carmenta",7566147,"Carmenta pyralidiformis",1941266
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Endothenia",1741717,"Endothenia montanana",1741778
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Tipulidae",7634,"Ctenophora",1507726,"Ctenophora apicata",5064364
"Animalia",1,"Chordata",44,"Mammalia",359,"Carnivora",732,"Felidae",9703,"Lynx",2435239,"Lynx rufus",2435246
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Bembidion",1035920,"Bembidion impotens",1036206
"Animalia",1,"Arthropoda",54,"Trilobita",9273948,"Asaphida",9573072,"Saukiidae",4635659,"Prosaukia",4635671,"",NULL
"Animalia",1,"Arthropoda",54,"",NULL,"Araneae",1496,"Linyphiidae",3415,"Thyreosthenius",2136110,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Dytiscidae",7824,"Dytiscus",1038058,"",NULL
"Animalia",1,"Acanthocephala",67,"Palaeacanthocephala",254,"Polymorphida",1075,"Polymorphidae",3548,"Corynosoma",2499997,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Apidae",4334,"Bombus",1340278,"Bombus ashtoni",1340457
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Geometridae",6950,"Macaria",3256294,"Macaria minorata",9446286
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Bombyliidae",7285,"Lepidophora",1671837,"Lepidophora lutea",5094142
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Geometridae",6950,"Alcis",1954587,"Alcis porcelaria",5143492
"Animalia",1,"Chordata",44,"Actinopterygii",204,"Esociformes",548,"Esocidae",7662,"Esox",2346628,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Geometridae",6950,"Eupithecia",1982367,"Eupithecia cretaceata",1982533
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Geometridae",6950,"Plagodis",1959888,"Plagodis kuetzingi",9320916
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Erebidae",4532185,"Scoliopteryx",1798440,"Scoliopteryx libatrix",1798449
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Sarcophagidae",9508,"Boettcheria",1481651,"Boettcheria cimbicis",5060888
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Lacanobia",1759029,"Lacanobia subjuncta",1759092
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Cantharidae",7777,"Dichelotarsus",4408003,"Dichelotarsus punctatus",7709318
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Geometridae",6950,"Plagodis",1959888,"Plagodis phlogosaria",1959898
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Buprestidae",3789,"Agrilus",1049531,"Agrilus crinicornis",6004045
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Bucculatricidae",4867,"Bucculatrix",1751227,"Bucculatrix sexnotata",1751418
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Symmocidae",8869,"Glyphidocera",1846006,"Glyphidocera septentrionella",1846020
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Sphingidae",8868,"Sphinx",1864404,"Sphinx drupiferarum",5124208
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hemiptera",809,"Gerridae",7881,"Trepobates",2020479,"Trepobates subnitidus",2020490
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Empididae",9483,"",NULL,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Cecidomyiidae",3338,"Dasineura",1594760,"Dasineura serrulatae",1594812
"Animalia",1,"Mollusca",52,"Gastropoda",225,"",NULL,"Raphistomatidae",3245312,"Bridgeites",4599598,"Ecculiomphalus volutatus",9284920
"Animalia",1,"Mollusca",52,"Gastropoda",225,"Stylommatophora",1456,"Philomycidae",6534,"Philomycus",2297121,"Philomycus carolinianus",2297125
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Formicidae",4342,"Stenamma",9138092,"Stenamma brevicorne",1316655
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Crocigrapha",1793188,"Crocigrapha normani",1793189
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Agromyzidae",3329,"Phytomyza",1551312,"Phytomyza loewii",1552020
"Animalia",1,"Mollusca",52,"Cephalopoda",136,"",NULL,"Piloceratidae",4625316,"Expandocassinoceras",9366770,"Cassinoceras grande",4946413
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Asilidae",7275,"Tipulogaster",1660192,"Tipulogaster glabrata",1660194
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Crambidae",8841,"Diathrausta",1886993,"Diathrausta reconditalis",1886995
"Animalia",1,"Chordata",44,"Aves",212,"Charadriiformes",7192402,"Laridae",9316,"Larus",2481126,"Larus marinus",2481172
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Apidae",4334,"Bombus",1340278,"Bombus ternarius",1340516
"Animalia",1,"Chordata",44,"Aves",212,"Apodiformes",1448,"Apodidae",2993,"Chaetura",2477150,"Chaetura pelagica",4409023
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Tabanidae",6919,"Hybomitra",1500153,"Hybomitra microcephala",1500227
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Acleris",1739724,"Acleris youngana",1740114
"Animalia",1,"Mollusca",52,"Gastropoda",225,"",NULL,"Planorbidae",2851,"Gyraulus",2290991,"Gyraulus parvus",2290996
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Carposinidae",8834,"Bondia",1735256,"Bondia crescentella",5102424
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Meloidae",4742,"Tricrania",1046302,"Tricrania sanguinipennis",1046304
"Animalia",1,"Platyhelminthes",108,"Trematoda",345,"Diplostomida",7393567,"Diplostomidae",4859572,"Hysteromorpha",2503608,"Hysteromorpha triloba",2503609
"Animalia",1,"Chordata",44,"Mammalia",359,"Soricomorpha",803,"Talpidae",9469,"Parascalops",2436160,"Parascalops breweri",2436161
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Chrysomelidae",7780,"Calligrapha",3261132,"Calligrapha rowena",4990893
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Curculionidae",4239,"Trypodendron",1244631,"Trypodendron betulae",1244659
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Megachilidae",7911,"Heriades",1336750,"Heriades leavitti",1336895
"Animalia",1,"Chordata",44,"Aves",212,"Passeriformes",729,"Corvidae",5235,"Corvus",2482468,"Corvus ossifragus",2482481
"Animalia",1,"Arthropoda",54,"Insecta",216,"Odonata",789,"Libellulidae",5936,"Perithemis",1428056,"Perithemis tenera",1428077
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Nymphalidae",7017,"Speyeria",1905150,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Bradycellus",1035409,"Bradycellus semipubescens",4988326
"Animalia",1,"Arthropoda",54,"",NULL,"Araneae",1496,"Linyphiidae",3415,"Erigone",2137613,"Erigone atra",2137734
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Erebidae",4532185,"Apantesis",1804961,"",NULL
"Animalia",1,"Mollusca",52,"Gastropoda",225,"",NULL,"",NULL,"Peruniscus",4616842,"Bellerophon cassinensis",9588794
"Animalia",1,"Platyhelminthes",108,"Cestoda",144,"Cyclophyllidea",780,"Anoplocephalidae",5964,"Moniezia",9497382,"",NULL
"Animalia",1,"Arthropoda",54,"Collembola",10713444,"Poduromorpha",10802062,"Hypogastruridae",7215,"Hypogastrura",2121434,"Hypogastrura lima",2121568
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Nymphomyiidae",5574,"Nymphomyia",1629643,"Nymphomyia walkeri",1629650
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Geometridae",6950,"Eupithecia",1982367,"Eupithecia interruptofasciata",1982780
"Animalia",1,"Chordata",44,"Actinopterygii",204,"Scorpaeniformes",590,"Cottidae",8621,"",NULL,"",NULL
"Animalia",1,"Chordata",44,"Actinopterygii",204,"Cypriniformes",1153,"Cyprinidae",7336,"Cyprinus",2347697,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Agromyzidae",3329,"Liriomyza",1553283,"Liriomyza galiivora",1553626
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Nepticulidae",7014,"Stigmella",1735652,"Stigmella prunifoliella",9291549
"Animalia",1,"Mollusca",52,"Gastropoda",225,"",NULL,"Planorbidae",2851,"Helisoma",5189721,"Helisoma antrosa",8142308
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Cryptophagidae",7784,"Henotiderus",4743961,"Henotiderus obesulus",6943128
"Animalia",1,"Arthropoda",54,"Insecta",216,"Diptera",811,"Tipulidae",7634,"Dolichopeza",1507759,"Dolichopeza carolus",1507991
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Ecdytolopha",1741128,"Ecdytolopha insiticiana",1741130
"Animalia",1,"Chordata",44,"Actinopterygii",204,"Perciformes",587,"Percidae",4481,"Percina",2382030,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Olethreutes",1742061,"Olethreutes appendiceum",1742198
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Amphipoea",1771363,"Amphipoea americana",1771441
"Animalia",1,"Arthropoda",54,"Insecta",216,"Plecoptera",787,"Pteronarcyidae",2995,"Pteronarcys",2001397,"Pteronarcys biloba",2001417
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Ichneumonidae",3512,"Ichneumon",10301142,"Ichneumon devinctor",5030770
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Chrysomelidae",7780,"Calligrapha",3261132,"Calligrapha confluens",4990884
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Cetoniidae",4204,"Cotinis",1077482,"Cotinis nitida",1077495
"Animalia",1,"Arthropoda",54,"Insecta",216,"Odonata",789,"Gomphidae",4486,"Phanogomphus",4799547,"Phanogomphus descriptus",10710047
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Carabidae",3792,"Agonum",4988386,"Agonum metallescens",10570549
"Animalia",1,"Chordata",44,"Aves",212,"Passeriformes",729,"Tyrannidae",5291,"Sayornis",2483605,"Sayornis phoebe",2483606
"Animalia",1,"Chordata",44,"Aves",212,"Charadriiformes",7192402,"Charadriidae",2480210,"Pluvialis",2480326,"Pluvialis dominica",2480328
"Animalia",1,"Chordata",44,"Aves",212,"Charadriiformes",7192402,"Charadriidae",2480210,"Charadrius",2480277,"Charadrius wilsonia",2480302
"Animalia",1,"Arthropoda",54,"Insecta",216,"Trichoptera",1003,"Uenoidae",4407,"Neophylax",1441551,"Neophylax oligius",5054328
"Animalia",1,"Chordata",44,"Mammalia",359,"Soricomorpha",803,"Soricidae",5534,"Sorex",2435935,"",NULL
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Geometridae",6950,"Lambdina",1962893,"Lambdina fiscellaria",1962900
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Melanchra",1765763,"Melanchra picta",1765779
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Colletidae",7905,"Colletes",1348504,"Colletes impunctatus",1348624
"Animalia",1,"Arthropoda",54,"Insecta",216,"Odonata",789,"Aeshnidae",4209,"Aeshna",1425165,"Aeshna clepsydra",1425200
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Andrenidae",7901,"Andrena",1345710,"Andrena salictaria",1357436
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hymenoptera",1457,"Ichneumonidae",3512,"Spilopteron",1306422,"Spilopteron vicinum",1306434
"Animalia",1,"Chordata",44,"Aves",212,"Passeriformes",729,"Cardinalidae",9285,"Piranga",2488483,"Piranga ludoviciana",2488484
"Animalia",1,"Arthropoda",54,"Insecta",216,"Odonata",789,"Gomphidae",4486,"Lanthus",1426645,"Lanthus parvulus",1426646
"Animalia",1,"Arthropoda",54,"Collembola",10713444,"Poduromorpha",10802062,"Neanuridae",7212,"Pseudachorutes",2122113,"Pseudachorutes aureofasciatus",2122126
"Animalia",1,"Chordata",44,"Actinopterygii",204,"Perciformes",587,"Centrarchidae",8513,"Micropterus",2391100,"Micropterus salmoides",2394563
"Animalia",1,"Chordata",44,"Actinopterygii",204,"Siluriformes",708,"Ictaluridae",5153,"Ameiurus",2340965,"Ameiurus natalis",2340969
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Cerambycidae",5602,"Centrodera",1100890,"Centrodera decolorata",1100899
"Animalia",1,"Arthropoda",54,"Insecta",216,"Hemiptera",809,"Acanthosomatidae",4303,"Elasmostethus",2079269,"Elasmostethus cruciatus",2079273
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Nolidae",9717,"Nola",1801758,"Nola cilicoides",9574801
"Animalia",1,"Chordata",44,"Aves",212,"Passeriformes",729,"Regulidae",5279,"Regulus",2484589,"Regulus satrapa",2484591
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Epiblema",1743516,"Epiblema scudderiana",5104063
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Oligia",1766366,"Oligia illocata",1766425
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Curculionidae",4239,"Cryphalus",1212051,"Cryphalus ruficollis",1212150
"Animalia",1,"Arthropoda",54,"Insecta",216,"Coleoptera",1470,"Anobiidae",7770,"Hadrobregmus",1095645,"Hadrobregmus notatus",1095649
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Tortricidae",5343,"Aterpia",1745023,"Aterpia approximana",1745038
"Animalia",1,"Chordata",44,"Actinopterygii",204,"Cypriniformes",1153,"Cyprinidae",7336,"Notropis",2362128,"Notropis atherinoides",2362170
"Animalia",1,"Arthropoda",54,"Trilobita",9273948,"Phacopida",9513947,"Cheiruridae",3266812,"Paraceraurus",4633449,"Paraceraurus ruedemanni",8528906
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Noctuidae",7015,"Protolampra",1762605,"Protolampra brunneicollis",1762609
"Animalia",1,"Arthropoda",54,"Insecta",216,"Lepidoptera",797,"Plutellidae",8860,"Plutella",1831127,"Plutella xylostella",1831136
"Animalia",1,"Arthropoda",54,"Trilobita",9273948,"",NULL,"",NULL,"Tetralichas",5431526,"",NULL
